timestamp,NL_load_actual_entsoe_transparency,NL_load_forecast_entsoe_transparency,NL_solar_generation_actual,NL_wind_generation_actual,NL_wind_offshore_generation_actual,NL_wind_onshore_generation_actual
2018-01-25T20:00:00+0100,15974,16460,0,1295,585,710
2018-01-25T21:00:00+0100,14884,15501,0,1239,455,785
2018-01-25T22:00:00+0100,13679,14308,0,1018,335,683
2018-01-25T23:00:00+0100,12750,13298,0,972,357,616
2018-01-26T00:00:00+0100,11983,12666,0,896,297,599
2018-01-26T01:00:00+0100,11454,12149,0,801,247,554
2018-01-26T02:00:00+0100,11114,11771,0,700,172,528
2018-01-26T03:00:00+0100,11010,11625,0,678,151,527
2018-01-26T04:00:00+0100,11088,11632,0,569,133,436
2018-01-26T05:00:00+0100,11632,12069,0,591,192,399
2018-01-26T06:00:00+0100,13117,13417,0,556,151,404
2018-01-26T07:00:00+0100,15426,15579,0,472,126,346
2018-01-26T08:00:00+0100,16856,17593,4,295,71,224
2018-01-26T09:00:00+0100,17266,18310,61,281,82,198
2018-01-26T10:00:00+0100,17220,18505,168,250,62,188
2018-01-26T11:00:00+0100,17028,18400,217,179,58,121
2018-01-26T12:00:00+0100,16733,17959,232,114,27,87
2018-01-26T13:00:00+0100,16796,17928,207,140,63,77
2018-01-26T14:00:00+0100,16730,17845,158,151,72,79
2018-01-26T15:00:00+0100,16666,17796,102,122,50,72
2018-01-26T16:00:00+0100,16775,17923,49,94,33,60
2018-01-26T17:00:00+0100,17449,18569,12,74,16,58
2018-01-26T18:00:00+0100,16966,17787,0,70,3,67
2018-01-26T19:00:00+0100,16188,16889,0,102,8,94
2018-01-26T20:00:00+0100,15348,15987,0,189,12,178
2018-01-26T21:00:00+0100,14356,14848,0,202,44,159
2018-01-26T22:00:00+0100,13346,13729,0,200,44,156
2018-01-26T23:00:00+0100,12620,13033,0,159,8,150
2018-01-27T00:00:00+0100,11881,12481,0,124,8,115
2018-01-27T01:00:00+0100,11377,11947,0,135,51,84
2018-01-27T02:00:00+0100,10986,11587,0,281,136,146
2018-01-27T03:00:00+0100,10780,11456,0,383,128,256
2018-01-27T04:00:00+0100,10739,11457,0,376,109,267
2018-01-27T05:00:00+0100,10886,11701,0,361,119,242
2018-01-27T06:00:00+0100,11454,12331,0,439,130,309
2018-01-27T07:00:00+0100,12402,13296,0,539,117,422
2018-01-27T08:00:00+0100,13474,14367,4,771,211,561
2018-01-27T09:00:00+0100,14455,15407,101,1091,354,737
2018-01-27T10:00:00+0100,14902,16165,290,1450,601,850
2018-01-27T11:00:00+0100,14904,16484,394,1811,721,1090
2018-01-27T12:00:00+0100,14576,16475,479,2153,798,1355
2018-01-27T13:00:00+0100,14075,16332,491,2409,813,1596
2018-01-27T14:00:00+0100,13958,16253,410,2491,815,1676
2018-01-27T15:00:00+0100,14081,16037,262,2708,844,1864
2018-01-27T16:00:00+0100,14426,16031,112,3016,851,2165
2018-01-27T17:00:00+0100,15550,16754,22,3303,854,2449
2018-01-27T18:00:00+0100,15430,16129,0,3499,851,2648
2018-01-27T19:00:00+0100,14860,15351,0,3621,853,2768
2018-01-27T20:00:00+0100,14132,14625,0,3635,856,2779
2018-01-27T21:00:00+0100,13375,13948,0,3618,855,2763
2018-01-27T22:00:00+0100,12696,13169,0,3596,851,2746
2018-01-27T23:00:00+0100,12011,12534,0,3608,860,2748
2018-01-28T00:00:00+0100,11351,12090,0,3583,859,2724
2018-01-28T01:00:00+0100,10818,11633,0,3523,857,2666
2018-01-28T02:00:00+0100,10436,11073,0,3357,852,2505
2018-01-28T03:00:00+0100,10256,10709,0,3253,856,2398
2018-01-28T04:00:00+0100,10169,10628,0,3085,852,2232
2018-01-28T05:00:00+0100,10236,10768,0,2949,841,2107
2018-01-28T06:00:00+0100,10536,11195,0,2856,831,2025
2018-01-28T07:00:00+0100,11053,11696,0,2751,823,1928
2018-01-28T08:00:00+0100,11807,12520,4,2790,841,1949
2018-01-28T09:00:00+0100,12558,13147,114,2738,812,1926
2018-01-28T10:00:00+0100,12961,13638,297,2741,791,1950
2018-01-28T11:00:00+0100,13247,13745,298,2994,822,2172
2018-01-28T12:00:00+0100,13548,13895,220,3254,852,2402
2018-01-28T13:00:00+0100,13426,13922,143,3317,850,2468
2018-01-28T14:00:00+0100,13378,14035,103,3468,854,2614
2018-01-28T15:00:00+0100,13444,14223,76,3519,854,2664
2018-01-28T16:00:00+0100,13697,14438,42,3520,855,2665
2018-01-28T17:00:00+0100,14765,15661,12,3442,807,2636
2018-01-28T18:00:00+0100,14980,15387,0,3486,848,2638
2018-01-28T19:00:00+0100,14504,14813,0,3485,842,2644
2018-01-28T20:00:00+0100,13881,14222,0,3504,843,2660
2018-01-28T21:00:00+0100,13171,13614,0,3405,824,2581
2018-01-28T22:00:00+0100,12412,12745,0,3405,832,2573
2018-01-28T23:00:00+0100,11526,11802,0,3378,849,2529
2018-01-29T00:00:00+0100,10898,11311,0,3445,828,2617
2018-01-29T01:00:00+0100,10561,11073,0,3510,848,2661
2018-01-29T02:00:00+0100,10429,10792,0,3535,843,2692
2018-01-29T03:00:00+0100,10414,10762,0,3526,847,2679
2018-01-29T04:00:00+0100,10550,10876,0,3578,849,2729
2018-01-29T05:00:00+0100,11152,11465,0,3616,854,2762
2018-01-29T06:00:00+0100,12810,12922,0,3595,856,2740
2018-01-29T07:00:00+0100,15213,15344,0,3651,861,2790
2018-01-29T08:00:00+0100,16558,17496,6,3645,860,2785
2018-01-29T09:00:00+0100,16931,18003,42,3628,861,2767
2018-01-29T10:00:00+0100,16952,17998,104,3634,861,2773
2018-01-29T11:00:00+0100,17058,17815,146,3650,861,2789
2018-01-29T12:00:00+0100,16893,17584,156,3669,859,2811
2018-01-29T13:00:00+0100,16967,17563,144,3663,860,2803
2018-01-29T14:00:00+0100,16872,17604,114,3653,855,2799
2018-01-29T15:00:00+0100,17007,17644,62,3623,857,2766
2018-01-29T16:00:00+0100,17330,17792,20,3552,858,2694
2018-01-29T17:00:00+0100,17916,18322,4,3174,758,2416
2018-01-29T18:00:00+0100,17329,17419,0,2720,721,1998
2018-01-29T19:00:00+0100,16710,16588,0,2838,851,1986
2018-01-29T20:00:00+0100,15835,15660,0,2589,758,1831
2018-01-29T21:00:00+0100,14802,14731,0,2376,690,1686
2018-01-29T22:00:00+0100,13684,13611,0,2151,686,1466
2018-01-29T23:00:00+0100,12660,12700,0,2260,770,1490
2018-01-30T00:00:00+0100,11993,12138,0,2244,785,1458
2018-01-30T01:00:00+0100,11487,11708,0,1847,661,1185
2018-01-30T02:00:00+0100,11160,11424,0,1309,623,685
2018-01-30T03:00:00+0100,11032,11277,0,1372,629,743
2018-01-30T04:00:00+0100,11129,11364,0,1350,574,776
2018-01-30T05:00:00+0100,11679,11940,0,1261,546,715
2018-01-30T06:00:00+0100,13319,13387,0,1087,503,584
2018-01-30T07:00:00+0100,15643,16078,0,994,431,563
2018-01-30T08:00:00+0100,16839,18013,8,983,431,552
2018-01-30T09:00:00+0100,16982,18491,176,1075,447,628
2018-01-30T10:00:00+0100,16765,18573,486,1094,484,610
2018-01-30T11:00:00+0100,16547,18220,638,1060,459,601
2018-01-30T12:00:00+0100,16143,17641,770,1089,398,691
2018-01-30T13:00:00+0100,16182,17507,798,1230,522,708
2018-01-30T14:00:00+0100,16107,17594,730,1246,536,710
2018-01-30T15:00:00+0100,16190,17737,575,1042,458,584
2018-01-30T16:00:00+0100,16510,17930,324,993,415,577
2018-01-30T17:00:00+0100,17340,18524,92,1058,491,567
2018-01-30T18:00:00+0100,17307,17631,3,1095,453,642
2018-01-30T19:00:00+0100,16756,16860,0,1216,576,640
2018-01-30T20:00:00+0100,15945,15868,0,1235,636,599
2018-01-30T21:00:00+0100,14882,14871,0,1332,632,700
2018-01-30T22:00:00+0100,13708,13709,0,1470,628,842
2018-01-30T23:00:00+0100,12704,12587,0,1745,674,1071
2018-01-31T00:00:00+0100,11894,11658,0,1978,744,1234
2018-01-31T01:00:00+0100,11395,11208,0,2215,806,1408
2018-01-31T02:00:00+0100,11086,10853,0,2388,826,1561
2018-01-31T03:00:00+0100,10969,10621,0,2736,833,1903
2018-01-31T04:00:00+0100,11036,10692,0,3147,823,2325
2018-01-31T05:00:00+0100,11561,11227,0,3391,845,2546
2018-01-31T06:00:00+0100,13176,12622,0,3526,833,2693
2018-01-31T07:00:00+0100,15437,14888,0,3635,854,2781
2018-01-31T08:00:00+0100,16812,16645,7,3604,849,2755
2018-01-31T09:00:00+0100,17318,17237,22,3553,852,2701
2018-01-31T10:00:00+0100,17457,17281,34,3569,849,2720
2018-01-31T11:00:00+0100,17525,17249,49,3561,850,2711
2018-01-31T12:00:00+0100,17415,16898,64,3443,814,2628
2018-01-31T13:00:00+0100,17469,16900,70,3062,550,2512
2018-01-31T14:00:00+0100,17366,16816,64,2595,720,1876
2018-01-31T15:00:00+0100,17278,16785,59,2511,808,1703
2018-01-31T16:00:00+0100,17298,16920,49,2251,839,1412
2018-01-31T17:00:00+0100,17846,17578,21,2173,836,1337
2018-01-31T18:00:00+0100,17438,16710,2,2141,818,1324
2018-01-31T19:00:00+0100,16798,16140,0,2485,829,1655
2018-01-31T20:00:00+0100,15910,15369,0,2384,843,1542
2018-01-31T21:00:00+0100,14906,14488,0,2490,845,1645
2018-01-31T22:00:00+0100,13774,13464,0,2609,842,1766
2018-01-31T23:00:00+0100,12786,12621,0,2435,846,1588
2018-02-01T00:00:00+0100,11960,11934,0,2496,839,1657
2018-02-01T01:00:00+0100,11458,11411,0,2483,831,1651
2018-02-01T02:00:00+0100,11126,11003,0,2596,847,1749
2018-02-01T03:00:00+0100,11016,10825,0,2657,849,1808
2018-02-01T04:00:00+0100,11119,10858,0,2590,841,1748
2018-02-01T05:00:00+0100,11662,11341,0,2510,843,1668
2018-02-01T06:00:00+0100,13211,12860,0,2401,809,1593
2018-02-01T07:00:00+0100,15528,15246,0,2285,765,1521
2018-02-01T08:00:00+0100,16841,17270,14,2221,674,1547
2018-02-01T09:00:00+0100,17270,17929,81,1915,657,1258
2018-02-01T10:00:00+0100,17363,17960,162,1903,627,1276
2018-02-01T11:00:00+0100,17332,17745,220,1884,690,1193
2018-02-01T12:00:00+0100,16901,17372,376,1834,765,1068
2018-02-01T13:00:00+0100,16682,17291,576,1754,781,973
2018-02-01T14:00:00+0100,16426,17464,647,1692,791,901
2018-02-01T15:00:00+0100,16521,17516,486,1934,792,1143
2018-02-01T16:00:00+0100,16773,17746,235,2193,804,1389
2018-02-01T17:00:00+0100,17518,18599,63,2306,787,1519
2018-02-01T18:00:00+0100,17502,17940,4,2304,825,1479
2018-02-01T19:00:00+0100,16996,17188,0,2434,830,1604
2018-02-01T20:00:00+0100,16157,16556,0,2397,810,1586
2018-02-01T21:00:00+0100,14968,15572,0,2446,770,1676
2018-02-01T22:00:00+0100,13712,14323,0,2161,523,1638
2018-02-01T23:00:00+0100,12761,13251,0,2146,502,1644
2018-02-02T00:00:00+0100,11902,12639,0,2021,438,1584
2018-02-02T01:00:00+0100,11405,12122,0,1948,427,1522
2018-02-02T02:00:00+0100,11128,11723,0,1680,408,1272
2018-02-02T03:00:00+0100,11013,11610,0,1528,378,1151
2018-02-02T04:00:00+0100,11106,11649,0,1458,386,1072
2018-02-02T05:00:00+0100,11652,12119,0,1314,472,842
2018-02-02T06:00:00+0100,13180,13504,0,1333,515,819
2018-02-02T07:00:00+0100,15507,15914,0,1423,408,1015
2018-02-02T08:00:00+0100,16857,17886,10,1346,410,936
2018-02-02T09:00:00+0100,17226,18525,73,1391,545,846
2018-02-02T10:00:00+0100,17228,18641,197,1193,543,650
2018-02-02T11:00:00+0100,17170,18446,354,1124,607,517
2018-02-02T12:00:00+0100,16718,17897,548,1209,644,565
2018-02-02T13:00:00+0100,16659,17926,682,1333,685,647
2018-02-02T14:00:00+0100,16428,17875,641,1497,715,782
2018-02-02T15:00:00+0100,16338,17838,424,1692,797,895
2018-02-02T16:00:00+0100,16554,17956,188,1826,812,1014
2018-02-02T17:00:00+0100,17295,18557,50,1790,749,1041
2018-02-02T18:00:00+0100,17120,17853,4,1503,682,821
2018-02-02T19:00:00+0100,16388,16897,0,1141,570,571
2018-02-02T20:00:00+0100,15488,16052,0,806,347,459
2018-02-02T21:00:00+0100,14470,14982,0,521,212,309
2018-02-02T22:00:00+0100,13454,13889,0,249,108,140
2018-02-02T23:00:00+0100,12641,13222,0,134,60,74
2018-02-03T00:00:00+0100,11880,12875,0,134,58,76
2018-02-03T01:00:00+0100,11332,12337,0,151,11,140
2018-02-03T02:00:00+0100,10956,11888,0,223,15,207
2018-02-03T03:00:00+0100,10744,11687,0,303,24,279
2018-02-03T04:00:00+0100,10711,11638,0,330,41,289
2018-02-03T05:00:00+0100,10884,11832,0,382,96,285
2018-02-03T06:00:00+0100,11542,12414,0,384,89,295
2018-02-03T07:00:00+0100,12519,13272,0,438,137,301
2018-02-03T08:00:00+0100,13552,14230,19,345,106,239
2018-02-03T09:00:00+0100,14583,15297,66,362,55,307
2018-02-03T10:00:00+0100,15004,16019,110,368,65,303
2018-02-03T11:00:00+0100,15112,16201,156,242,64,178
2018-02-03T12:00:00+0100,14998,16042,196,230,88,142
2018-02-03T13:00:00+0100,14749,15724,219,283,129,154
2018-02-03T14:00:00+0100,14641,15619,209,425,172,252
2018-02-03T15:00:00+0100,14574,15471,156,477,202,275
2018-02-03T16:00:00+0100,14780,15460,87,512,229,283
2018-02-03T17:00:00+0100,15496,16114,31,652,253,399
2018-02-03T18:00:00+0100,15545,15530,4,786,356,430
2018-02-03T19:00:00+0100,15010,14675,0,844,390,454
2018-02-03T20:00:00+0100,14274,14006,0,954,448,506
2018-02-03T21:00:00+0100,13464,13363,0,1066,459,608
2018-02-03T22:00:00+0100,12789,12636,0,1544,679,864
2018-02-03T23:00:00+0100,12012,11918,0,1718,676,1042
2018-02-04T00:00:00+0100,11442,11498,0,1602,751,851
2018-02-04T01:00:00+0100,10951,11099,0,1136,665,472
2018-02-04T02:00:00+0100,10596,10694,0,1094,586,508
2018-02-04T03:00:00+0100,10429,10467,0,1457,657,800
2018-02-04T04:00:00+0100,10420,10450,0,1330,772,559
2018-02-04T05:00:00+0100,10532,10634,0,1359,770,589
2018-02-04T06:00:00+0100,10792,11068,0,1341,750,591
2018-02-04T07:00:00+0100,11347,11546,0,1392,732,660
2018-02-04T08:00:00+0100,12035,12434,28,1680,736,944
2018-02-04T09:00:00+0100,12783,13168,215,2215,759,1456
2018-02-04T10:00:00+0100,13214,13563,520,2532,828,1704
2018-02-04T11:00:00+0100,13494,13652,733,2646,843,1803
2018-02-04T12:00:00+0100,13574,13767,905,2599,828,1771
2018-02-04T13:00:00+0100,13347,13726,891,2336,812,1524
2018-02-04T14:00:00+0100,13299,13799,700,2145,818,1327
2018-02-04T15:00:00+0100,13463,13918,428,1966,822,1144
2018-02-04T16:00:00+0100,13863,13988,201,1928,794,1134
2018-02-04T17:00:00+0100,14953,15106,61,2043,766,1277
2018-02-04T18:00:00+0100,15355,14975,6,2156,756,1399
2018-02-04T19:00:00+0100,14962,14366,0,2298,782,1516
2018-02-04T20:00:00+0100,14326,13821,0,2303,766,1537
2018-02-04T21:00:00+0100,13538,13272,0,2220,706,1514
2018-02-04T22:00:00+0100,12716,12415,0,1934,596,1338
2018-02-04T23:00:00+0100,11736,11575,0,1716,545,1171
2018-02-05T00:00:00+0100,11128,11017,0,1508,482,1027
2018-02-05T01:00:00+0100,10748,10727,0,1339,440,899
2018-02-05T02:00:00+0100,10624,10430,0,1129,353,776
2018-02-05T03:00:00+0100,10584,10388,0,1057,307,750
2018-02-05T04:00:00+0100,10756,10425,0,1091,372,720
2018-02-05T05:00:00+0100,11336,10992,0,1261,472,789
2018-02-05T06:00:00+0100,13070,12463,0,1386,568,818
2018-02-05T07:00:00+0100,15521,14942,0,1477,586,892
2018-02-05T08:00:00+0100,16804,16984,39,1559,643,916
2018-02-05T09:00:00+0100,17100,17520,205,1417,523,894
2018-02-05T10:00:00+0100,16843,17584,454,1279,426,853
2018-02-05T11:00:00+0100,16652,17580,666,1305,447,858
2018-02-05T12:00:00+0100,16330,17416,826,1142,329,813
2018-02-05T13:00:00+0100,16374,17407,860,1042,267,775
2018-02-05T14:00:00+0100,16456,17358,789,1019,286,733
2018-02-05T15:00:00+0100,16688,17436,644,1105,288,816
2018-02-05T16:00:00+0100,16903,17626,400,1136,255,881
2018-02-05T17:00:00+0100,17536,18044,136,1102,262,840
2018-02-05T18:00:00+0100,17568,17170,9,1128,310,818
2018-02-05T19:00:00+0100,17021,16431,0,1228,332,896
2018-02-05T20:00:00+0100,16198,15678,0,1164,302,862
2018-02-05T21:00:00+0100,15137,14864,0,1084,296,787
2018-02-05T22:00:00+0100,13956,13803,0,1023,305,718
2018-02-05T23:00:00+0100,12904,12785,0,949,261,688
2018-02-06T00:00:00+0100,12074,12225,0,795,182,613
2018-02-06T01:00:00+0100,11618,11810,0,668,150,518
2018-02-06T02:00:00+0100,11304,11530,0,576,100,477
2018-02-06T03:00:00+0100,11239,11366,0,546,69,476
2018-02-06T04:00:00+0100,11300,11475,0,550,58,492
2018-02-06T05:00:00+0100,11808,12072,0,637,78,559
2018-02-06T06:00:00+0100,13480,13670,0,663,84,579
2018-02-06T07:00:00+0100,15851,16266,0,600,64,536
2018-02-06T08:00:00+0100,17010,17956,42,514,63,451
2018-02-06T09:00:00+0100,17250,18320,398,499,80,419
2018-02-06T10:00:00+0100,16892,18262,966,450,77,373
2018-02-06T11:00:00+0100,16431,17876,1170,475,80,394
2018-02-06T12:00:00+0100,16026,17283,1268,642,115,527
2018-02-06T13:00:00+0100,15972,17088,1234,706,126,580
2018-02-06T14:00:00+0100,16040,17151,1080,592,103,489
2018-02-06T15:00:00+0100,16347,17284,814,548,101,447
2018-02-06T16:00:00+0100,16768,17581,469,618,100,518
2018-02-06T17:00:00+0100,17445,18208,154,591,93,498
2018-02-06T18:00:00+0100,17632,17519,8,591,94,497
2018-02-06T19:00:00+0100,17149,16770,0,541,83,458
2018-02-06T20:00:00+0100,16286,15833,0,429,57,372
2018-02-06T21:00:00+0100,15204,14966,0,403,65,339
2018-02-06T22:00:00+0100,13964,13691,0,412,76,336
2018-02-06T23:00:00+0100,12930,12603,0,377,70,307
2018-02-07T00:00:00+0100,12048,11935,0,394,59,335
2018-02-07T01:00:00+0100,11532,11416,0,356,55,301
2018-02-07T02:00:00+0100,11275,10983,0,282,44,238
2018-02-07T03:00:00+0100,11246,10757,0,252,36,216
2018-02-07T04:00:00+0100,11360,10731,0,234,35,199
2018-02-07T05:00:00+0100,11871,11155,0,224,27,196
2018-02-07T06:00:00+0100,13448,12573,0,229,16,213
2018-02-07T07:00:00+0100,15808,14781,45,230,7,223
2018-02-07T08:00:00+0100,17022,16504,465,223,0,223
2018-02-07T09:00:00+0100,17180,16992,1161,200,0,200
2018-02-07T10:00:00+0100,16746,17082,1435,124,0,124
2018-02-07T11:00:00+0100,16196,17069,1546,82,0,82
2018-02-07T12:00:00+0100,15700,16993,1474,80,5,75
2018-02-07T13:00:00+0100,15604,17071,1300,136,50,86
2018-02-07T14:00:00+0100,15660,17105,1004,165,81,84
2018-02-07T15:00:00+0100,16012,17172,594,147,80,67
2018-02-07T16:00:00+0100,16612,17335,198,99,42,57
2018-02-07T17:00:00+0100,17440,17870,12,86,30,56
2018-02-07T18:00:00+0100,17527,17059,0,82,32,50
2018-02-07T19:00:00+0100,17000,16375,0,89,39,50
2018-02-07T20:00:00+0100,16164,15634,0,121,75,46
2018-02-07T21:00:00+0100,15168,14742,0,158,116,42
2018-02-07T22:00:00+0100,14014,13752,0,238,191,47
2018-02-07T23:00:00+0100,13004,12776,0,379,292,87
2018-02-08T00:00:00+0100,12130,12026,0,419,287,132
2018-02-08T01:00:00+0100,11613,11439,0,500,345,154
2018-02-08T02:00:00+0100,11356,11071,0,620,455,165
2018-02-08T03:00:00+0100,11270,10983,0,628,438,190
2018-02-08T04:00:00+0100,11380,11136,0,515,336,179
2018-02-08T05:00:00+0100,11919,11694,0,470,296,174
2018-02-08T06:00:00+0100,13542,13263,0,422,243,179
2018-02-08T07:00:00+0100,15889,15626,48,397,218,179
2018-02-08T08:00:00+0100,17038,17461,331,355,171,184
2018-02-08T09:00:00+0100,17314,17975,767,326,149,177
2018-02-08T10:00:00+0100,16980,18078,992,289,142,147
2018-02-08T11:00:00+0100,16478,17935,1108,315,200,115
2018-02-08T12:00:00+0100,15977,17575,1100,396,272,124
2018-02-08T13:00:00+0100,15856,17386,974,494,320,174
2018-02-08T14:00:00+0100,15814,17433,731,656,421,235
2018-02-08T15:00:00+0100,16099,17432,412,792,501,292
2018-02-08T16:00:00+0100,16645,17680,140,862,556,306
2018-02-08T17:00:00+0100,17391,18320,20,996,594,402
2018-02-08T18:00:00+0100,17606,17844,0,1273,672,601
2018-02-08T19:00:00+0100,17142,17186,0,1567,729,839
2018-02-08T20:00:00+0100,16347,16529,0,1837,761,1076
2018-02-08T21:00:00+0100,15265,15488,0,1969,798,1170
2018-02-08T22:00:00+0100,14043,14149,0,1997,806,1191
2018-02-08T23:00:00+0100,13105,13169,0,2054,800,1254
2018-02-09T00:00:00+0100,12232,12425,0,2045,808,1237
2018-02-09T01:00:00+0100,11670,11835,0,1979,810,1170
2018-02-09T02:00:00+0100,11388,11516,0,1936,809,1128
2018-02-09T03:00:00+0100,11328,11385,0,1929,802,1128
2018-02-09T04:00:00+0100,11426,11442,0,1944,804,1140
2018-02-09T05:00:00+0100,11906,11959,0,2094,797,1297
2018-02-09T06:00:00+0100,13466,13436,0,2199,806,1393
2018-02-09T07:00:00+0100,15865,15818,51,2346,810,1536
2018-02-09T08:00:00+0100,17072,17783,264,2368,808,1560
2018-02-09T09:00:00+0100,17496,18396,521,2402,806,1597
2018-02-09T10:00:00+0100,17342,18402,620,2377,802,1575
2018-02-09T11:00:00+0100,17147,18221,644,2443,795,1649
2018-02-09T12:00:00+0100,16950,17809,592,2396,795,1601
2018-02-09T13:00:00+0100,16973,17792,486,2297,793,1504
2018-02-09T14:00:00+0100,17011,17700,341,2173,793,1381
2018-02-09T15:00:00+0100,17093,17579,175,2062,786,1276
2018-02-09T16:00:00+0100,17126,17664,50,1785,760,1024
2018-02-09T17:00:00+0100,17586,18278,5,1522,718,804
2018-02-09T18:00:00+0100,17491,17821,0,1405,673,732
2018-02-09T19:00:00+0100,16735,16950,0,1215,619,596
2018-02-09T20:00:00+0100,15774,16155,0,1038,570,468
2018-02-09T21:00:00+0100,14694,15104,0,900,473,427
2018-02-09T22:00:00+0100,13657,14105,0,681,354,327
2018-02-09T23:00:00+0100,12857,13378,0,487,268,219
2018-02-10T00:00:00+0100,11987,12886,0,408,216,193
2018-02-10T01:00:00+0100,11471,12368,0,370,198,172
2018-02-10T02:00:00+0100,11084,11921,0,257,98,159
2018-02-10T03:00:00+0100,10902,11654,0,259,87,172
2018-02-10T04:00:00+0100,10862,11618,0,259,95,164
2018-02-10T05:00:00+0100,11033,11817,0,293,96,197
2018-02-10T06:00:00+0100,11618,12374,0,317,120,197
2018-02-10T07:00:00+0100,12598,13263,38,431,208,222
2018-02-10T08:00:00+0100,13640,14294,140,422,201,221
2018-02-10T09:00:00+0100,14692,15461,261,404,183,221
2018-02-10T10:00:00+0100,15062,16162,404,471,248,223
2018-02-10T11:00:00+0100,14900,16268,545,568,290,278
2018-02-10T12:00:00+0100,14540,16124,702,687,303,383
2018-02-10T13:00:00+0100,13911,15762,774,908,387,520
2018-02-10T14:00:00+0100,13582,15629,657,1253,454,799
2018-02-10T15:00:00+0100,13501,15555,400,1502,583,919
2018-02-10T16:00:00+0100,13952,15584,153,1624,751,873
2018-02-10T17:00:00+0100,14804,16151,30,1961,802,1160
2018-02-10T18:00:00+0100,15329,15707,0,2300,807,1493
2018-02-10T19:00:00+0100,14851,14890,0,2693,811,1882
2018-02-10T20:00:00+0100,14203,14207,0,2985,816,2170
2018-02-10T21:00:00+0100,13430,13475,0,3175,815,2360
2018-02-10T22:00:00+0100,12735,12716,0,3203,816,2387
2018-02-10T23:00:00+0100,11998,11893,0,3312,816,2496
2018-02-11T00:00:00+0100,11428,11483,0,3422,812,2611
2018-02-11T01:00:00+0100,10953,11097,0,3464,816,2648
2018-02-11T02:00:00+0100,10649,10631,0,3548,816,2732
2018-02-11T03:00:00+0100,10519,10393,0,3565,816,2749
2018-02-11T04:00:00+0100,10464,10451,0,3559,815,2744
2018-02-11T05:00:00+0100,10576,10679,0,3575,815,2760
2018-02-11T06:00:00+0100,10900,11012,0,3523,815,2709
2018-02-11T07:00:00+0100,11456,11481,54,3423,815,2608
